AD_LEVEL,TA_ID,TAMBON_E,AM_ID,AMPHOE_E,CH_ID,CHANGWAT_E,LAT,LONG
4,341510,Kham Nam Sap,3415,Warin Chamrap,34,Ubon Ratchathani,15.198,104.815
4,501404,San Na Meng,5014,San Sai,50,Chiang Mai,18.842,99.062
4,670303,Tan Diao,6703,Lom Sak,67,Phetchabun,16.785,101.248
4,140418,Ban Ko,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.236,100.460
4,140504,Saphan Thai,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.363,100.486
4,700508,Suan Kluai,7005,Ban Pong,70,Ratchaburi,13.798,99.882
4,640601,Khlong Tan,6406,Si Samrong,64,Sukhothai,17.158,99.858
4,941008,Krado,9410,Yarang,94,Pattani,6.717,101.299
4,140305,Pak Chan,1403,Nakhon Luang,14,Phra Nakhon Si Ayutthaya,14.440,100.620
4,670101,Nai Mueang,6701,Mueang Phetchabun,67,Phetchabun,16.420,101.156
4,140706,Bang Phloeng,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.500,100.577
4,103301,,1033,Khlong Toei,10,Bangkok,13.710,100.570
4,540801,Mae Kham Mi,5408,Nong Muang Khai,54,Phrae,18.271,100.218
4,540412,Phra Luang,5404,Sung Men,54,Phrae,18.069,100.111
4,160603,Ban Kluai,1606,Ban Mi,16,Lop Buri,15.016,100.578
4,120109,Sai Ma,1201,Mueang Nonthaburi,12,Nonthaburi,13.870,100.472
4,760114,Na Wung,7601,Mueang Phetchaburi,76,Phetchaburi,13.088,99.977
4,110405,Bang Ya Phraek,1104,Phra Pradaeng,11,Samut Prakarn,13.645,100.546
4,700811,Wan Dao,7008,Pak Tho,70,Ratchaburi,13.354,99.856
4,191012,Suan Dokmai,1910,Sao Hai,19,Saraburi,14.540,100.868
4,140708,Bang Nang Ra,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.474,100.531
4,730110,Bo Phlap,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.837,100.065
4,510605,Ban Ruean,5106,Pa Sang,51,Lamphun,18.509,98.871
4,760119,Ton Maphrao,7601,Mueang Phetchaburi,76,Phetchaburi,13.146,99.860
4,140208,Pak Tha,1402,Tha Ruea,14,Phra Nakhon Si Ayutthaya,14.504,100.692
4,210112,Nam Khok,2101,Mueang Rayong,21,Rayong,12.716,101.269
4,160121,Phrommat,1601,Mueang Lop Buri,16,Lop Buri,14.820,100.603
4,140716,Tan En,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.524,100.563
4,941007,Wat,9410,Yarang,94,Pattani,6.735,101.308
4,760602,Ban Hat,7606,Ban Lat,76,Phetchaburi,13.076,99.918
4,190105,Dao Rueang,1901,Mueang Saraburi,19,Saraburi,14.563,100.901
4,710601,Tha Muang,7106,Tha Muang,71,Kanchanaburi,13.974,99.625
4,140403,Sanam Chai,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.213,100.522
4,940913,Baloi,9409,Yaring,94,Pattani,6.781,101.439
4,730115,Thung Noi,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.867,100.108
4,540119,Rong Fong,5401,Mueang Phrae,54,Phrae,18.167,100.193
4,510604,Muang Noi,5106,Pa Sang,51,Lamphun,18.479,98.941
4,760710,Tha Raeng Ok,7607,Ban Laem,76,Phetchaburi,13.155,99.976
4,501313,San Klang,5013,San Kamphaeng,50,Chiang Mai,18.775,99.056
4,730305,Bang Kaeo,7303,Nakhon Chai Si,73,Nakhon Pathom,13.775,100.168
4,830301,Thep Krasattri,8303,Thalang,83,Phuket,8.107,98.383
4,540401,Sung Men,5404,Sung Men,54,Phrae,18.059,100.087
4,920213,Ko Libong,9202,Kantang,92,Trang,7.373,99.295
4,840108,Bang Sai,8401,Mueang Surat Thani,84,Surat Thani,9.188,99.300
4,150206,Chaiyo,1502,Chaiyo,15,Ang Thong,14.707,100.436
4,200511,Bang Hak,2005,Phan Thong,20,Chon Buri,13.544,101.075
4,800114,Mamuang Song Ton,8001,Mueang Nakhon Si Thammarat,80,Nakhon Si Thammarat,8.397,99.952
4,740108,Tha Chin,7401,Mueang Samut Sakhon,74,Samut Sakhon,13.539,100.252
4,191004,Ngio Ngam,1910,Sao Hai,19,Saraburi,14.590,100.851
4,140707,Han Sang,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.512,100.517
4,540115,Thung Kwao,5401,Mueang Phrae,54,Phrae,18.165,100.154
4,501402,San Sai Noi,5014,San Sai,50,Chiang Mai,18.819,99.024
4,950110,Na Tham,9501,Mueang Yala,95,Yala,6.525,101.225
4,801901,Ban Khuan Mut,8019,Chulabhorn,80,Nakhon Si Thammarat,8.028,99.924
4,190301,Nong Khae,1903,Nong Khae,19,Saraburi,14.337,100.869
4,500511,Mae Hoi Ngoen,5005,Doi Saket,50,Chiang Mai,18.805,99.149
4,940513,Pa Nan,9405,Mayo,94,Pattani,6.721,101.334
4,910101,Phiman,9101,Mueang Satun,91,Satun,6.615,100.071
4,150106,Talat Kruat,1501,Mueang Ang Thong,15,Ang Thong,14.619,100.478
4,120108,Bang Krang,1201,Mueang Nonthaburi,12,Nonthaburi,13.835,100.438
4,150613,Hua Taphan,1506,Wiset Chai Chan,15,Ang Thong,14.583,100.387
4,900204,Di Luang,9002,Sathing Phra,90,Songkhla,7.580,100.406
4,730306,Tha Krachap,7303,Nakhon Chai Si,73,Nakhon Pathom,13.760,100.155
4,150207,Lak Fa,1502,Chaiyo,15,Ang Thong,14.684,100.462
4,500701,Rim Tai,5007,Mae Rim,50,Chiang Mai,18.914,98.964
4,730107,Sanam Chan,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.804,100.041
4,650103,Wat Chan,6501,Mueang Phitsanulok,65,Phitsanulok,16.812,100.225
4,501901,Yang Noeng,5019,Saraphi,50,Chiang Mai,18.707,99.036
4,130710,Bang Krabue,1307,Sam Khok,13,Pathum Thani,14.103,100.538
4,140609,Bang Pradaeng,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.288,100.544
4,250101,Na Mueang,2501,Mueang Prachin Buri,25,Prachin Buri,14.057,101.374
4,502402,Song Khwae,5024,Doi Lo,50,Chiang Mai,18.504,98.841
4,830101,Talat Yai,8301,Mueang Phuket,83,Phuket,7.888,98.394
4,920108,Na Yong Tai,9201,Mueang Trang,92,Trang,7.571,99.669
4,140507,Ban Khlang,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.347,100.457
4,940914,Saban,9409,Yaring,94,Pattani,6.820,101.439
4,240501,Ban Pho,2405,Ban Pho,24,Chachoengsao,13.588,101.086
4,900804,Krasae Sin,9008,Krasae Sin,90,Songkhla,7.609,100.307
4,190502,Nong Khwai So,1905,Nong Saeng,19,Saraburi,14.487,100.795
4,630101,,6301,Mueang Tak,63,Tak,16.862,99.129
4,110101,,1101,Mueang Samut Prakan,11,Samut Prakarn,13.593,100.597
4,760616,Tha Chang,7606,Ban Lat,76,Phetchaburi,13.057,99.898
4,240508,Tha Phlap,2405,Ban Pho,24,Chachoengsao,13.616,101.075
4,103503,,1035,Chom Thong,10,Bangkok,13.672,100.468
4,140901,Phachi,1409,Phachi,14,Phra Nakhon Si Ayutthaya,14.442,100.725
4,120103,Bang Khen,1201,Mueang Nonthaburi,12,Nonthaburi,13.835,100.516
4,700104,Nong Klang Na,7001,Mueang Ratchaburi,70,Ratchaburi,13.593,99.796
4,940912,Pulakong,9409,Yaring,94,Pattani,6.769,101.391
4,170503,Wihan Khao,1705,Tha Chang,17,Sing Buri,14.801,100.409
4,450615,Kho Yai,4506,Phanom Phrai,45,Roi Et,15.600,104.139
4,150406,Bang Rakam,1504,Pho Thong,15,Ang Thong,14.691,100.428
4,150108,Ban It,1501,Mueang Ang Thong,15,Ang Thong,14.583,100.476
4,160602,Ban Sai,1606,Ban Mi,16,Lop Buri,15.034,100.582
4,900203,Sanam Chai,9002,Sathing Phra,90,Songkhla,7.547,100.417
4,140815,Na Khok,1408,Phak Hai,14,Phra Nakhon Si Ayutthaya,14.490,100.351
4,140404,Ban Paeng,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.232,100.507
4,901509,Hua Khao,9015,Singhanakhon,90,Songkhla,7.214,100.567
4,341901,Phibun,3419,Phibun Mangsahan,34,Ubon Ratchathani,15.248,105.226
4,841708,Phunphin,8417,Phunphin,84,Surat Thani,9.125,99.199
4,650114,Ban Khlong,6501,Mueang Phitsanulok,65,Phitsanulok,16.830,100.239
4,760110,Bang Chak,7601,Mueang Phetchaburi,76,Phetchaburi,13.158,99.891
4,102601,,1026,Din Daeng,10,Bangkok,13.778,100.567
4,141203,Chao Chet,1412,Sena,14,Phra Nakhon Si Ayutthaya,14.303,100.378
4,140608,Wat Yom,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.260,100.568
4,140710,Thap Nam,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.464,100.508
4,300105,Maroeng,3001,Mueang Nakhon Ratchasima,30,Nakhon Ratchasima,14.980,102.164
4,140310,Khlong Sakae,1403,Nakhon Luang,14,Phra Nakhon Si Ayutthaya,14.424,100.604
4,540404,Don Mun,5404,Sung Men,54,Phrae,18.067,100.126
4,140113,Han Tra,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.371,100.600
4,140308,Mae La,1403,Nakhon Luang,14,Phra Nakhon Si Ayutthaya,14.503,100.619
4,640704,Wang Phin Phat,6407,Sawankhalok,64,Sukhothai,17.335,99.815
4,140115,Ban Mai,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.390,100.521
4,730606,Sam Phran,7306,Sam Phran,73,Nakhon Pathom,13.716,100.219
4,501905,Khua Mung,5019,Saraphi,50,Chiang Mai,18.678,98.991
4,800101,Nai Mueang,8001,Mueang Nakhon Si Thammarat,80,Nakhon Si Thammarat,8.408,99.972
4,730112,Wang Taku,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.857,100.014
4,140503,Sai Noi,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.407,100.486
4,760116,Pho Phra,7601,Mueang Phetchaburi,76,Phetchaburi,13.082,100.039
4,501505,Khun Khong,5015,Hang Dong,50,Chiang Mai,18.673,98.956
4,141204,Sam Ko,1412,Sena,14,Phra Nakhon Si Ayutthaya,14.306,100.399
4,730304,Tha Tamnak,7303,Nakhon Chai Si,73,Nakhon Pathom,13.766,100.180
4,150103,Sala Daeng,1501,Mueang Ang Thong,15,Ang Thong,14.599,100.445
4,480506,Saen Phan,4805,That Phanom,48,Nakhon Phanom,17.066,104.749
4,140514,Bang Hak,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.436,100.439
4,480101,Nai Mueang,4801,Mueang Nakhon Phanom,48,Nakhon Phanom,17.409,104.781
4,500508,Samran Rat,5005,Doi Saket,50,Chiang Mai,18.807,99.095
4,300123,Phanao,3001,Mueang Nakhon Ratchasima,30,Nakhon Ratchasima,14.986,102.189
4,150412,Thang Phra,1504,Pho Thong,15,Ang Thong,14.677,100.360
4,750101,Mae Klong,7501,Mueang Samut Songkhram,75,Samut Songkhram,13.400,99.994
4,191008,Phraya Thot,1910,Sao Hai,19,Saraburi,14.572,100.871
4,220302,Yai Ra,2203,Tha Mai,22,Chanthaburi,12.612,102.027
4,940303,Don Rak,9403,Nong Chik,94,Pattani,6.848,101.220
4,130101,Bang Prok,1301,Mueang Pathum Thani,13,Pathum Thani,14.012,100.528
4,700702,Don Krabueang,7007,Photharam,70,Ratchaburi,13.752,99.899
4,900209,Wat Chan,9002,Sathing Phra,90,Songkhla,7.382,100.461
4,500604,Cho Lae,5006,Mae Taeng,50,Chiang Mai,19.144,99.024
4,760121,Pho Rai Wan,7601,Mueang Phetchaburi,76,Phetchaburi,13.053,99.974
4,700117,Lum Din,7001,Mueang Ratchaburi,70,Ratchaburi,13.571,99.808
4,150603,Phai Dam Patthana,1506,Wiset Chai Chan,15,Ang Thong,14.529,100.392
4,760617,Tham Rong,7606,Ban Lat,76,Phetchaburi,13.022,99.911
4,110504,Pak Khlong Bang Pla Kot,1105,Phra Samut Chedi,11,Samut Prakarn,13.606,100.567
4,950605,Kota Baru,9506,Raman,95,Yala,6.452,101.345
4,750203,Bang Yi Rong,7502,Bang Khonthi,75,Samut Songkhram,13.481,99.912
4,140205,Sala Loi,1402,Tha Ruea,14,Phra Nakhon Si Ayutthaya,14.532,100.700
4,501902,Saraphi,5019,Saraphi,50,Chiang Mai,18.681,99.047
4,700410,Si Muen,7004,Damnoen Saduak,70,Ratchaburi,13.522,99.929
4,730104,Thammasala,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.807,100.105
4,900202,Kradang Nga,9002,Sathing Phra,90,Songkhla,7.509,100.427
4,740208,Don Kai Di,7402,Krathum Baen,74,Samut Sakhon,13.633,100.266
4,800901,Pak Phraek,8009,Thung Song,80,Nakhon Si Thammarat,8.168,99.689
4,730324,Thaiyawat,7303,Nakhon Chai Si,73,Nakhon Pathom,13.793,100.215
4,140307,Bang Phrakhru,1403,Nakhon Luang,14,Phra Nakhon Si Ayutthaya,14.483,100.613
4,740209,Khae Rai,7402,Krathum Baen,74,Samut Sakhon,13.643,100.324
4,170405,Ban Paeng,1704,Phrom Buri,17,Sing Buri,14.811,100.458
4,191009,Muang Ngam,1910,Sao Hai,19,Saraburi,14.544,100.807
4,101401,,1014,Phaya Thai,10,Bangkok,13.782,100.545
4,940512,Sakam,9405,Mayo,94,Pattani,6.720,101.462
4,141511,Tha To,1415,Maha Rat,14,Phra Nakhon Si Ayutthaya,14.556,100.511
4,140615,Taling Chan,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.250,100.642
4,941004,Sano,9410,Yarang,94,Pattani,6.789,101.323
4,150302,Pa Mok,1503,Pa Mok,15,Ang Thong,14.501,100.437
4,160804,Huai Yai,1608,Sa Bot,16,Lop Buri,15.169,100.793
4,760709,Tha Raeng,7607,Ban Laem,76,Phetchaburi,13.159,99.960
4,150202,Chaiyaphum,1502,Chaiyo,15,Ang Thong,14.705,100.465
4,140301,Nakhon Luang,1403,Nakhon Luang,14,Phra Nakhon Si Ayutthaya,14.469,100.622
4,730119,Lam Phaya,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.811,100.019
4,191007,Tha Chang,1910,Sao Hai,19,Saraburi,14.586,100.863
4,141508,Phit Phian,1415,Maha Rat,14,Phra Nakhon Si Ayutthaya,14.608,100.544
4,130102,Ban Mai,1301,Mueang Pathum Thani,13,Pathum Thani,13.963,100.553
4,120604,Bang Phut,1206,Pak Kret,12,Nonthaburi,13.927,100.516
4,610101,Uthai Mai,6101,Mueang Uthai Thani,61,Uthai Thani,15.375,100.031
4,700515,Lat Bua Khao,7005,Ban Pong,70,Ratchaburi,13.841,99.831
4,940906,Ta Kae,9409,Yaring,94,Pattani,6.844,101.336
4,730616,Om Yai,7306,Sam Phran,73,Nakhon Pathom,13.700,100.268
4,760604,Tamru,7606,Ban Lat,76,Phetchaburi,13.027,99.893
4,140408,Khae Tok,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.287,100.480
4,501203,Tha Wang Phrao,5012,San Pa Tong,50,Chiang Mai,18.531,98.864
4,170406,Hua Pa,1704,Phrom Buri,17,Sing Buri,14.831,100.425
4,130103,Ban Klang,1301,Mueang Pathum Thani,13,Pathum Thani,14.001,100.558
4,150205,Ratsathit,1502,Chaiyo,15,Ang Thong,14.672,100.456
4,730602,Song Khanong,7306,Sam Phran,73,Nakhon Pathom,13.780,100.262
4,900211,Bodan,9002,Sathing Phra,90,Songkhla,7.435,100.447
4,490102,Si Bunrueang,4901,Mueang Mukdahan,49,Mukdahan,16.530,104.724
4,941006,Pitu Mudi,9410,Yarang,94,Pattani,6.743,101.284
4,540120,Kanchana,5401,Mueang Phrae,54,Phrae,18.123,100.184
4,140611,Ko Koet,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.206,100.539
4,101903,,1019,Taling Chan,10,Bangkok,13.786,100.432
4,240511,Bang Son,2405,Ban Pho,24,Chachoengsao,13.558,101.058
4,501411,Mueang Len,5014,San Sai,50,Chiang Mai,18.896,99.080
4,130111,Bang Phun,1301,Mueang Pathum Thani,13,Pathum Thani,13.988,100.594
4,740207,Nong Nok Khai,7402,Krathum Baen,74,Samut Sakhon,13.668,100.192
4,270601,Aranya Prathet,2706,Aranyaprathet,27,Sa kaeo,13.680,102.517
4,104004,,1040,Bang Khae,10,Bangkok,13.683,100.396
4,940704,Bang Kao,9407,Sai Buri,94,Pattani,6.764,101.591
4,940402,Tha Kham,9404,Panare,94,Pattani,6.838,101.477
4,170402,Phrom Buri,1704,Phrom Buri,17,Sing Buri,14.837,100.451
4,240204,Bang Suan,2402,Bang Khla,24,Chachoengsao,13.696,101.177
4,170403,Bang Nam Chiao,1704,Phrom Buri,17,Sing Buri,14.783,100.458
4,150203,Chaiyarit,1502,Chaiyo,15,Ang Thong,14.637,100.472
4,760608,Nong Krachet,7606,Ban Lat,76,Phetchaburi,13.001,99.953
4,141202,Ban Phaen,1412,Sena,14,Phra Nakhon Si Ayutthaya,14.342,100.417
4,760503,Yang Yong,7605,Tha Yang,76,Phetchaburi,12.990,99.883
4,150204,Thewarat,1502,Chaiyo,15,Ang Thong,14.646,100.449
4,190503,Nong Hua Pho,1905,Nong Saeng,19,Saraburi,14.483,100.817
4,160506,Khok Salut,1605,Tha Wung,16,Lop Buri,14.881,100.482
4,730307,Khun Kaeo,7303,Nakhon Chai Si,73,Nakhon Pathom,13.774,100.209
4,720103,Thap Ti Lek,7201,Mueang Saphan Buri,72,Suphan Buri,14.434,100.108
4,140508,Phra Khao,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.328,100.482
4,760107,Nong Sano,7601,Mueang Phetchaburi,76,Phetchaburi,13.134,99.973
4,141208,Ban Pho,1412,Sena,14,Phra Nakhon Si Ayutthaya,14.351,100.394
4,950611,Ba-Ngoi,9506,Raman,95,Yala,6.473,101.349
4,140422,Chiang Rak Noi,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.134,100.561
4,150111,Pho Sa,1501,Mueang Ang Thong,15,Ang Thong,14.542,100.457
4,730615,Ban Mai,7306,Sam Phran,73,Nakhon Pathom,13.690,100.242
4,410101,Mak Khaeng,4101,Mueang Udon Thani,41,Udon Thani,17.411,102.792
4,610109,Non Lek,6101,Mueang Uthai Thani,61,Uthai Thani,15.462,99.985
4,800604,Ban Klang,8006,Chian Yai,80,Nakhon Si Thammarat,8.156,100.197
4,240514,Lat Khwang,2405,Ban Pho,24,Chachoengsao,13.605,101.023
4,190313,Nong Chik,1903,Nong Khae,19,Saraburi,14.441,100.866
4,610506,Tha Pho,6105,Nong Khayang,61,Uthai Thani,15.369,99.984
4,810116,Ao Nang,8101,Mueang Krabi,81,Krabi,7.741,98.783
4,501906,Nong Faek,5019,Saraphi,50,Chiang Mai,18.691,99.019
4,520501,Luang Nuea,5205,Ngao,52,Lampang,18.752,99.996
4,191010,Roeng Rang,1910,Sao Hai,19,Saraburi,14.558,100.786
4,120304,Sao Thong Hin,1203,Bang Yai,12,Nonthaburi,13.875,100.404
4,660404,Sai Rong Khon,6604,Taphan Hin,66,Phichit,16.168,100.421
4,150308,Phong Pheng,1503,Pa Mok,15,Ang Thong,14.455,100.442
4,481202,Khok Si,4812,Wang Yang,48,Nakhon Phanom,17.065,104.482
4,101905,,1019,Taling Chan,10,Bangkok,13.767,100.431
4,660408,Khlong Khun,6604,Taphan Hin,66,Phichit,16.176,100.395
4,940404,Don,9404,Panare,94,Pattani,6.786,101.482
4,900210,Bodaeng,9002,Sathing Phra,90,Songkhla,7.406,100.454
4,860410,Pho Daeng,8604,Lang Suan,86,Chumphon,9.926,99.099
4,104604,,1046,Khlong Sam Wa,10,Bangkok,13.854,100.745
4,190701,Don Phut,1907,Don Phut,19,Saraburi,14.596,100.621
4,141210,Ban Krathum,1412,Sena,14,Phra Nakhon Si Ayutthaya,14.390,100.383
4,140603,Ban Pho,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.272,100.588
4,160511,Mutchalin,1605,Tha Wung,16,Lop Buri,14.876,100.509
4,510602,Pa Sang,5106,Pa Sang,51,Lamphun,18.512,98.937
4,300124,Nong Krathum,3001,Mueang Nakhon Ratchasima,30,Nakhon Ratchasima,15.009,102.086
4,110115,,1101,Mueang Samut Prakan,11,Samut Prakarn,13.634,100.610
4,760505,Map Pla Khao,7605,Tha Yang,76,Phetchaburi,12.981,99.929
4,140116,Ban Ko,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.389,100.582
4,610106,Ko Thepho,6101,Mueang Uthai Thani,61,Uthai Thani,15.350,100.088
4,141216,Ban Luang,1412,Sena,14,Phra Nakhon Si Ayutthaya,14.278,100.401
4,410407,Huai Koeng,4104,Kumphawapi,41,Udon Thani,17.044,102.934
4,170104,Muang Mu,1701,Mueang Sing Buri,17,Sing Buri,14.869,100.432
4,140419,Ratchakhram,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.186,100.519
4,190501,Nong Saeng,1905,Nong Saeng,19,Saraburi,14.510,100.759
4,240405,Bang Phueng,2404,Bang Pakong,24,Chachoengsao,13.527,101.054
4,150401,Ang Kaeo,1504,Pho Thong,15,Ang Thong,14.666,100.393
4,190505,Nong Kop,1905,Nong Saeng,19,Saraburi,14.456,100.776
4,700109,Khok Mo,7001,Mueang Ratchaburi,70,Ratchaburi,13.571,99.834
4,330508,Ta Ut,3305,Khukhan,33,Si Sa Ket,14.669,104.271
4,301419,Kasem Sap,3014,Pak Thong Chai,30,Nakhon Ratchasima,14.663,102.046
4,141402,Ban Chang,1414,Uthai,14,Phra Nakhon Si Ayutthaya,14.322,100.680
4,170502,Pho Prachak,1705,Tha Chang,17,Sing Buri,14.774,100.360
4,220305,Phloi Waen,2203,Tha Mai,22,Chanthaburi,12.617,102.053
4,140703,Bang Duea,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.436,100.576
4,730605,Bang Toei,7306,Sam Phran,73,Nakhon Pathom,13.787,100.289
4,730315,Sampathuan,7303,Nakhon Chai Si,73,Nakhon Pathom,13.830,100.195
4,220303,Si Phaya,2203,Tha Mai,22,Chanthaburi,12.578,102.029
4,501204,Makham Luang,5012,San Pa Tong,50,Chiang Mai,18.601,98.907
4,660101,Nai Mueang,6601,Mueang Phichit,66,Phichit,16.443,100.343
4,760108,Rai Som,7601,Mueang Phetchaburi,76,Phetchaburi,13.112,99.916
4,140309,Nong Pling,1403,Nakhon Luang,14,Phra Nakhon Si Ayutthaya,14.423,100.640
4,940204,Pa Bon,9402,Khok Pho,94,Pattani,6.701,101.116
4,520101,,5201,Mueang Lampang,52,Lampang,18.290,99.492
4,160104,Kong Thanu,1601,Mueang Lop Buri,16,Lop Buri,14.674,100.597
4,241103,Bang Lao,2411,Khlong Khuean,24,Chachoengsao,13.721,101.150
4,700703,Nong Pho,7007,Photharam,70,Ratchaburi,13.741,99.924
4,150107,Mahatthai,1501,Mueang Ang Thong,15,Ang Thong,14.568,100.400
4,141510,Ban Khwang,1415,Maha Rat,14,Phra Nakhon Si Ayutthaya,14.576,100.518
4,730308,Tha Phraya,7303,Nakhon Chai Si,73,Nakhon Pathom,13.785,100.144
4,560307,Wiang,5603,Chiang Kham,56,Phayao,19.495,100.327
4,760115,Sam Marong,7601,Mueang Phetchaburi,76,Phetchaburi,13.070,99.992
4,150611,Si Roi,1506,Wiset Chai Chan,15,Ang Thong,14.550,100.370
4,900308,Khun Tat Wai,9003,Chana,90,Songkhla,6.794,100.700
4,570710,Mae Rai,5707,Mae Chan,57,Chiang Rai,20.256,99.864
4,730321,Bang Kaeo Fa,7303,Nakhon Chai Si,73,Nakhon Pathom,13.896,100.247
4,150305,Bang Sadet,1503,Pa Mok,15,Ang Thong,14.461,100.473
4,140715,Phut Lao,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.419,100.525
4,150602,San Chao Rong Thong,1506,Wiset Chai Chan,15,Ang Thong,14.597,100.340
4,150303,Sai Thong,1503,Pa Mok,15,Ang Thong,14.513,100.484
4,110105,,1101,Mueang Samut Prakan,11,Samut Prakarn,13.572,100.621
4,140908,Phra Kaeo,1409,Phachi,14,Phra Nakhon Si Ayutthaya,14.440,100.675
4,860402,Khan Ngoen,8604,Lang Suan,86,Chumphon,9.934,99.074
4,140801,Phak Hai,1408,Phak Hai,14,Phra Nakhon Si Ayutthaya,14.462,100.379
4,140613,Ban Paeng,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.239,100.557
4,610404,Nong Suang,6104,Nong Chang,61,Uthai Thani,15.372,99.810
4,350101,Nai Mueang,3501,Mueang Yasothon,35,Yasothon,15.799,104.148
4,170107,Chaksi,1701,Mueang Sing Buri,17,Sing Buri,14.836,100.398
4,920110,Khok Lo,9201,Mueang Trang,92,Trang,7.524,99.615
4,130112,Bang Kadi,1301,Mueang Pathum Thani,13,Pathum Thani,13.983,100.537
4,240107,Khlong Chuk Khachoe,2401,Mueang Chachoengsao,24,Chachoengsao,13.686,101.125
4,490605,Dong Mu,4906,Wan Yai,49,Mukdahan,16.807,104.708
4,710513,Wai Niao,7105,Tha Maka,71,Kanchanaburi,13.902,99.759
4,940507,Kraso,9405,Mayo,94,Pattani,6.749,101.397
4,920801,Na Yong Nuea,9208,Na Yong,92,Trang,7.566,99.699
4,930104,Tha Mi Ram,9301,Mueang Phatthalung,93,Phatthalung,7.589,100.050
4,900201,Cha Thing Phra,9002,Sathing Phra,90,Songkhla,7.469,100.437
4,240106,Bang Phai,2401,Mueang Chachoengsao,24,Chachoengsao,13.692,101.102
4,170504,Phikun Thong,1705,Tha Chang,17,Sing Buri,14.772,100.410
4,140502,Wat Yom,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.390,100.497
4,160612,Phon Thong,1606,Ban Mi,16,Lop Buri,15.040,100.559
4,141401,Khan Ham,1414,Uthai,14,Phra Nakhon Si Ayutthaya,14.335,100.641
4,700903,Wat Phleng,7009,Wat Phleng,70,Ratchaburi,13.449,99.872
4,450101,Nai Mueang,4501,Mueang Roi Et,45,Roi Et,16.051,103.653
4,730604,Bang Krathuek,7306,Sam Phran,73,Nakhon Pathom,13.772,100.305
4,140202,Champa,1402,Tha Ruea,14,Phra Nakhon Si Ayutthaya,14.550,100.741
4,160125,Thanon Yai,1601,Mueang Lop Buri,16,Lop Buri,14.831,100.629
4,720109,Phihan Daeng,7201,Mueang Saphan Buri,72,Suphan Buri,14.506,100.107
4,120104,Bang Kraso,1201,Mueang Nonthaburi,12,Nonthaburi,13.869,100.491
4,190608,Ban Khrua,1906,Ban Mo,19,Saraburi,14.584,100.767
4,901404,Ban Han,9014,Bang Klam,90,Songkhla,7.075,100.450
4,141506,Rong Chang,1415,Maha Rat,14,Phra Nakhon Si Ayutthaya,14.602,100.563
4,510106,Rim Ping,5101,Mueang Lamphun,51,Lamphun,18.598,98.984
4,200504,Nong Kakha,2005,Phan Thong,20,Chon Buri,13.431,101.095
4,501508,San Phak Wan,5015,Hang Dong,50,Chiang Mai,18.719,98.970
4,941005,Rawaeng,9410,Yarang,94,Pattani,6.755,101.324
4,140415,Kok Kaeo Burapha,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.188,100.435
4,240104,Khlong Na,2401,Mueang Chachoengsao,24,Chachoengsao,13.648,101.102
4,451601,Pho Thong,4516,Si Somdet,45,Roi Et,15.973,103.535
4,501911,San Sai,5019,Saraphi,50,Chiang Mai,18.640,98.972
4,801602,Na Saton,8016,Hua Sai,80,Nakhon Si Thammarat,7.969,100.322
